'视频标题名称'\t'网址'\t'up对音乐的风格分类'\t'视频简介'
【ACG配乐／抒情伤感／钢琴+弦乐组】林ゆうき(Yuki Hayashi) - Affection	https://www.bilibili.com/video/BV1jA4y1Q7jX	ACG配乐／抒情伤感／钢琴+弦乐组	http://i1.hdslb.com/bfs/archive/87da541975ebbe1ebc675e9ffa79b08a0d580372.jpg	曲名：Affection\n作曲：林ゆうき(Yuki Hayashi)\n成曲时间：2014年\n视频使用插画：hiko - 鳴いている (pid=87603938)\n其他：All Rights Reserved。该曲为日本动画\"DIABOLIK LOVERS\"配乐，收录于专辑DIABOLIK LOVERS Original Soundtrack Vol.2当中 (动画DVD Vol.4限定版同捆特典CD, 该专辑在部分平台另有数字版)	
【新古典配乐／沉静感伤／钢琴独奏】Kyle Warr - Wonder	https://www.bilibili.com/video/BV1wY411N7M6	新古典配乐／沉静感伤／钢琴独奏	http://i0.hdslb.com/bfs/archive/a487a85d58267966558a33b6a83f9a7a8cf0937b.jpg	曲名：Wonder (迷惘)\n作曲／演奏：Kyle Warr\n成曲时间：2022年1月\n视频使用插画：hiko - 家路 (pid=94504995)\n其他：Production Music。该曲于2022年4月发布数字版单曲，商业使用须授权。	
【纪录片配乐／优美抒情／钢琴+小提琴】Jurrivh - Dreams	https://www.bilibili.com/video/BV1W5411m7AP	纪录片配乐／优美抒情／钢琴+小提琴	http://i1.hdslb.com/bfs/archive/5aa3ea463fa6907d28b2671f320d4ea2d264448d.jpg	曲名：Dreams\n作者：Jurrivh\n成曲时间：2022年4月\n视频使用插画：爽々 - 日豪共同砂漠地帯ガンマ線天文台 10m口径大気チェレンコフ望遠鏡 (pid=53794924)\n其他：All Right Reserved。该曲收录于Jurrivh于2022年4月发布的专辑\"Olivia\"当中，全砖共8曲，此为第03曲。	
【欧风民谣配乐／昂扬豪迈／哨笛+风笛+鲁特琴+竖琴】Logan Epic Canto - March to War	https://www.bilibili.com/video/BV1Hr4y1s7QF	欧风民谣配乐／昂扬豪迈／哨笛+风笛+鲁特琴+竖琴	http://i2.hdslb.com/bfs/archive/9118f9b3d26d5d83e2bde3d15a785b0f167e677e.jpg	曲名：March to War (赴战行)\n作者：Logan Epic Canto\n成曲时间：2017年2月\n视频使用插画：Dominik Mayer - Flowerbed\n其他：Some Rights Reserved。该曲商用授权已独家赋予Mosco Moon，非商用遵循CCL 4.0公约。	
【纪录片配乐／深沉优美／钢琴+弦乐组】Ben Berkenbosch - Frozen in Time	https://www.bilibili.com/video/BV1VY4y1W7TF	纪录片配乐／深沉优美／钢琴+弦乐组	http://i0.hdslb.com/bfs/archive/342631f423f2f68b97f5991a0a1704850972fab5.jpg	曲名：Frozen in Time (冰封于时光深处)\n作者：Ben Berkenbosch\n成曲时间：2021年12月\n视频使用插画：Kvacm - Wish\n其他：All Rights Reserved。该曲于2021年12月发布数字版单曲，后收录于2022年的个人专辑\"Frozen In Time\"当中。	
【和风配乐／现代邦乐】TEMPEST STUDIO Works Selection - 侍／SAMURAI (4 Tracks)	https://www.bilibili.com/video/BV1dr4y1H7xt	和风配乐／现代邦乐	http://i2.hdslb.com/bfs/archive/18b74f46a83bfae57333023079d4e57c733e492a.jpg	曲名：うたかたの夢 (0:00-2:15)／鬼 (2:15-4:53)／侍 (4:53-7:17)／終の曲 (7:17-9:32)\n作曲：稲毛謙介(Kensuke Inage) (TEMPEST STUDIO为其主导的工作室)\n成曲时间：2016年或更早\n视频使用插画作者：顾正炜(GUWEIZ)\n其他：Royal Free Music。使用须授权 (目前由Audiostock代理)	
【欧风民谣配乐／悠远苍凉／木笛+鲁特琴+手鼓】Tartalo Music × Ian Fontova - Adriren Zain	https://www.bilibili.com/video/BV1Cr4y1W7NL	欧风民谣配乐／悠远苍凉／木笛+鲁特琴+手鼓	http://i0.hdslb.com/bfs/archive/ebae8744780c6768f2fb847fd9767a88d940089a.jpg	曲名：Adriren Zain\n作／编曲：Inigo Saenz Quevedo (from \"Tartalo Music\"), Ian Fontova\n成曲时间：2021年12月\n视频使用插画：JJCanvas (Jorge Jacinto)&nbsp;- Enchanted Lake\n其他：All Rights Reseved。该曲于2021年12月发行数字版单曲，后收录于2022年2月的专辑\"IZEI\"当中。	
【Synthwave／赛博复古】Keys Of Moon Music (Serjo De Lua) - Sleepless City	https://www.bilibili.com/video/BV1R3411n7tq	Synthwave／赛博复古	http://i2.hdslb.com/bfs/archive/e3ecf55af77786bf7e0edb99675e612d1248f9ea.jpg	曲名：Sleepless City (不夜城)\n作者：Serjo De Lua (Keys Of Moon为其Project)\n成曲时间：2021年6月\n视频使用插画：Michal Kvac - Imagine (https://www.artstation.com/artwork/aRODnR)\n其他：Some Rights Reserved。使用请遵循CCL 4.0原则。	
【日剧配乐／巴洛克古典／管弦组】佐藤直紀(Naoki Sato) - 運命の人	https://www.bilibili.com/video/BV1dS4y1U7bH	日剧配乐／巴洛克古典／管弦组	http://i2.hdslb.com/bfs/archive/d0e26ce5b6c2678a3a50d9c5e72b08f517b6c028.jpg	曲名：運命の人\n作曲：佐藤直紀(Naoki Sato)\n成曲时间：2012年\n视频使用插画：Wlop - Sin (pid=69174779)\n其他：All Rights Reserved。该曲为TBS日剧 \"運命の人\"主旋律配乐，收录于专辑 \"TBS系日曜劇場「運命の人」オリジナル·サウンド卜ラック\"当中。	
【器乐纯音／纯净治愈／钢琴】平岡功太郎(Kotaro Hiraoka) - Light Snow	https://www.bilibili.com/video/BV16S4y1U7k4	器乐纯音／纯净治愈／钢琴	http://i2.hdslb.com/bfs/archive/c6c2c196a3496b9098486a3467580aae974e877f.jpg	曲名：Light Snow (轻雪)\n作者：平岡功太郎(Kotaro Hiraoka) (a.k.a. \"ヒラオカ(Hiraoka)\", \"ダイア(DIA)\", 另有个人音乐素材屋 \"Prismatic Tone\")\n成曲时间：2021年6月\n视频使用插画：loundraw - ホワイトデイズ (pid=66567351)\n其他：Royal Free Music，使用须购买授权。该曲另收录于Audiostock于今年月发布的公共专辑\"Healing vol.51\"当中，全砖20曲，此为第16曲。	
【史诗配乐／豪迈激昂／吟唱+管弦组】Dmitry Silantyev - Those Who Stand Against Evil	https://www.bilibili.com/video/BV1Dq4y1e7N7	史诗配乐／豪迈激昂／吟唱+管弦组	http://i1.hdslb.com/bfs/archive/71a3a9ef2b35147251bf0af0d6cff6d19e0a23ed.jpg	曲名：Those Who Stand Against Evil\n作者：Dmitry V. Silantyev\n成曲时间：2022年\n视频使用插画：Carl Van Laguun - THE GREAT STANDARD\n其他：All Rights Reserved。游戏\"开拓者：正义之怒\"定制配乐，收录于专辑\"PATHFINDER: WRATH OF THE RIGHTEOUS ORIGINAL SOUNDTRACK\"当中	
【节奏纯音／正能优美／轻电子+器乐】Huang丞 - Five Thirty	https://www.bilibili.com/video/BV1eT4y1U7Qm	节奏纯音／正能优美／轻电子+器乐	http://i1.hdslb.com/bfs/archive/596835d0212053d6b9c618b190aa2ed268668948.jpg	曲名：Five Thirty (傍晚五点半)\n作者：Huang丞 (Huang Cheng)\n成曲时间：2020年6月\n视频使用插画：Mocha - 待ち人 (pid=95863886)\n其他：Some Rights Reserved，使用清遵循CCL 4.0原则。该曲收录于数字专辑\"My First Story\"当中，全砖共8曲，此为第07曲。	
【独立配乐／温暖感伤／钢琴】中村遥(Haruka Nakamura) - Light House	https://www.bilibili.com/video/BV1Jr4y1B7cM	独立配乐／温暖感伤／钢琴	http://i0.hdslb.com/bfs/archive/7a11ac354a5de7f96ae0684c0650bf97de15cea6.jpg	曲名：Light House\n作者：中村遥(Haruka Nakamura)\n成曲时间：2021年\n视频使用插画作者：ゆりぼう\n其他：All Rights Reserved。该曲为日剧\"息をひそめて\"原声配乐，收录于专辑\n\"huluオリジナル「息をひそめて／Hold on, look ahead.」 Original Soundtrack\"当中。	
【古典圆舞曲／哥特钢琴】バリアス·カラーズ(Various Colors) - Op.29 \"Dark Piano Waltz\"	https://www.bilibili.com/video/BV1Mi4y1C7XC	古典圆舞曲／哥特钢琴	http://i0.hdslb.com/bfs/archive/99b6cab2c8b60395bc88787a00da0915aad5ed57.jpg	曲名：Op.29 \"Dark Piano Waltz\"\n作曲／钢琴演奏：鹿野佑太(Yuta Shikano) (\"Various Colors\"是鹿野的一个Project)\n成曲时间：2016年8月\n视频使用插画：MISSILE228 - Persona and Animus (PID=51802510)\n其他：Some Rights Reserved。使用请遵循CCL 4.0公约。该曲目前收录于2018年发布的专辑\"From the Inside\"当中，全砖共10曲，此为第08曲。	
【独立摇滚／正能抒情／Guitar Beats】Eastern Dust (a.k.a. \"BeatsGoy\") - Fade	https://www.bilibili.com/video/BV1Kq4y1i7Eh	独立摇滚／正能抒情／Guitar Beats	http://i1.hdslb.com/bfs/archive/5a6260c03cfc241e815e762c05e880e62a70eae6.jpg	曲名：Fade\n作者：Eastern Dust (a.k.a. \"BeatsGoy\")\n成曲时间：2021年12月\n视频使用插画：Gracile - 2020.10 (P13) (pid=85341010)\n其他：Royal Free Music。使用须授权 (https://www.beatstars.com/beat/fade-10073496)	
【欧风民谣配乐／热情欢快／哨笛+民谣提琴+吉他+手鼓】Henning Nugel - Clurichaun	https://www.bilibili.com/video/BV1hZ4y1r7qq	欧风民谣配乐／热情欢快／哨笛+民谣提琴+吉他+手鼓	http://i1.hdslb.com/bfs/archive/22c8811ccb3927d8460543a0d13173fd8e805427.jpg	曲名：Clurichaun\n作者：Henning Nugel\n成曲时间：2016年\n其他：Royal Free Music。使用须授权。该曲为Impact Soundworks于2016年发布的罐头音源采样库\"VENTUS ETHNIC WINDS: TIN WHISTLE\"的Demo曲。	
【史诗民谣配乐／昂扬壮美】Fran Soto - The God of the Sun	https://www.bilibili.com/video/BV1mi4y127AT	史诗民谣配乐／昂扬壮美	http://i1.hdslb.com/bfs/archive/2880b7a133c2941ede87a3478f664b49996fe1a4.jpg	曲名：The God of the Sun\n作曲：Francisco Javier Soto Vidal\n成曲时间：2020\n其他：All Rights Reserved。该曲收录于F. Soto于2020年发布的个人专辑YGGDRASIL当中。	
【欧风民谣配乐／清丽幽婉／钢琴+管弦组】Will Bedford - Lost Temple (\"A Knight's Quest\" OST)	https://www.bilibili.com/video/BV1Lm4y1R7C4	欧风民谣配乐／清丽幽婉／钢琴+管弦组	http://i2.hdslb.com/bfs/archive/4af5fcc9e04d006ca2b561035af4ce4c40b7a7c7.jpg	曲名：Lost Temple\n作曲：Will Bedford\n成曲时间：2019\n视频使用插画：Jeremy Fenske - Link and Forest Temple (https://www.artstation.com/artwork/nLY0K)\n其他：All Rights Reserved。该曲为游戏\"A Knight's Quest\"定制配乐。	
【史诗配乐／宏大振奋／钢琴+吉他+弦乐组】Will Bedford - Embrace	https://www.bilibili.com/video/BV1WT4y1Q7q6	史诗配乐／宏大振奋／钢琴+吉他+弦乐组	http://i2.hdslb.com/bfs/archive/c18350e5d7bee3d96057032a32951a3e344a10dc.jpg	曲名：Embrace\n作者：Will Bedford\n成曲时间：2018年\n视频使用插画：防人 - ブルー·アリア (pid=81387563)\n其他：Production Music。使用须授权。	
【独立氛围／清新治愈／吉他+口琴】Nom Tunes - Childhood Dreams (Slowed by WsW)	https://www.bilibili.com/video/BV16L411K7kG	独立氛围／清新治愈／吉他+口琴	http://i2.hdslb.com/bfs/archive/69d5de20de7ebb8a6a8d7d012c7bda6fbed4758d.jpg	曲名：Childhood Dreams\n作者：Nom Tunes\nSlowed by 风语呢喃(WsW)\n成曲时间：2022年2月 (原曲为2020年12月)\n视频使用插画作者：ラウンドロー(loundraw)\n其他：All rights belong to orginal owner	
【纪录片配乐／宏大振奋／钢琴+弦乐组】Elbroar Music (Norman Duck) - Above the Sky	https://www.bilibili.com/video/BV1JP4y1w7AD	纪录片配乐／宏大振奋／钢琴+弦乐组	http://i2.hdslb.com/bfs/archive/bcc767f19cdab251b400e993d73d5505d7540b35.jpg	曲名：Above the Sky\n作者：Norman Duck\n成曲时间：2019年\n视频使用插画：Y_Y - アスノヨゾラ哨戒班 (PID=66974323)\n其他：Production Music。使用须授权。该曲收录于厂牌Elbroar Music于2019年发布的专辑\"Searching For Hope\"当中。	
【器乐轻音／温柔浪漫／钢琴】クリスティーナ·平野(Christina Hirano)  - When Your Eyes Meet Mine	https://www.bilibili.com/video/BV1244y1J7yn	器乐轻音／温柔浪漫／钢琴	http://i2.hdslb.com/bfs/archive/7947c29ee34dd535c5fefb33ab7e7bdacd73992a.jpg	曲名：目が 会った 時／When Your Eyes Meet Mine\n作曲／钢琴演奏：クリスティーナ·平野(Christina Hirano)\n编曲／Mix：EAProdutions20\n成曲时间：2013年\n视频使用插画：hedge - My Starry Heavens (pid=6396414)\n其他：使用授权请联系作者。	
【欧风民谣配乐／哨笛+鲁特琴+手鼓+弦乐组】Will Bedford - The Journey Begins	https://www.bilibili.com/video/BV1Yu411d7R5	欧风民谣配乐／哨笛+鲁特琴+手鼓+弦乐组	http://i1.hdslb.com/bfs/archive/2825441b06283d9d2a6d569bd9d054b5fa649396.jpg	曲名：The Journey Begins\n作者：Will Bedford\n成曲时间：2016年\n视频使用插画：Maxiimust - Fantasy Kingdom\n其他：Royal Free Music。使用须授权。该曲为Impact Soundworks于2016年发布的罐头音源采样库\"VENTUS ETHNIC WINDS: TIN WHISTLE\"的Demo曲。	
【新古典／温馨典雅／钢琴独奏】Austin Farwell - New Home (Ultravi0let Slowed \u0026 Reverb)	https://www.bilibili.com/video/BV1UR4y1j7bZ	新古典／温馨典雅／钢琴独奏	http://i1.hdslb.com/bfs/archive/831775451cb09a0e7d8aee21ee510d4be41f304f.jpg	曲名：New Home (Ultravi0let Slowed \u0026 Reverb)\n作曲／钢琴演奏：Austin Farwell\nSlowed \u0026 Reverb by Ultravi0let\n成曲时间：2021年7月\n视频使用插画：MORNCOLOUR - 午后庭外 (pid=93052985)\n其他：All Rights Reserved	
【Lofi Chill Hop／国风缓拍／节奏纯音】Aoko - Sunset	https://www.bilibili.com/video/BV1a44y1W7LF	Lofi Chill Hop／国风缓拍／节奏纯音	http://i1.hdslb.com/bfs/archive/b3d144c0f57b15eb7eda9fd934d8f6b26ced37a4.jpg	曲名：Sunset\n作者：Aoko\n成曲时间：2021年7月\n原始采样：待考\n其他：All Rights Reserved。该曲收录于厂牌Dreamhop Music与The Bootleg Boy联合推出的专辑\"JOURNEY TO OSAKA\"当中，全砖18曲，此为第03曲。	
【纪录片配乐／温柔优美／钢琴】Austin Farwell - Evening Sky	https://www.bilibili.com/video/BV1UP4y1A7Z9	纪录片配乐／温柔优美／钢琴	http://i2.hdslb.com/bfs/archive/0d1b891780b42b33d0d98e14087f0d36df62f11c.jpg	曲名：Evening Sky\n作曲／钢琴演奏：Austin Farwell\n成曲时间：2022年1月\n视频使用插画：ツチヤ - 星の駅 (pid=82372386)\n其他：All Rights Reserved	
【Progressive Trance／节奏纯音／钢琴】Starving Trancer - Crescent Deep	https://www.bilibili.com/video/BV1q34y1B7yf	Progressive Trance／节奏纯音／钢琴	http://i1.hdslb.com/bfs/archive/0069d7523a3e801a5b05db294113c9cb57f18a83.jpg	曲名：Crescent Deep\n作者：スタービング·トランサー(Starving Trancer)\n成曲时间：2012年\n视频使用插画：ネんごろぅ(Nengoro) - luminous (PID=78127150)\n其他：该曲收录于Starving Trancer于2012年发布的单曲专辑\"Crescent Deep\"当中 (STCD-0001)	
【史诗配乐／悲壮／女声吟唱】Andres Hernandez Sarmiento - Last of Her Kind	https://www.bilibili.com/video/BV1tP4y137qH	史诗配乐／悲壮／女声吟唱	http://i0.hdslb.com/bfs/archive/23d3736dbe494dd764b821f5c3a91197795ce76f.jpg	曲名：Last of Her Kind (末裔之女)\n作者：Andres Hernandez Sarmiento\n成曲时间：2021年11月\n视频使用插画作者：Tithi Luadthong\n其他：Production Music。使用须授权，该曲收录于独立厂牌Epic Music World发布的数字专辑\"H.O.P.E. (HOLD ON, PAIN ENDS)\"当中。	
